epoch	training_loss	validation_loss
1.87	0.7624	None
1.87	None	0.7869396209716797
1.87	0.6737	None
1.87	0.7493	None
1.87	0.8254	None
1.87	0.9891	None
1.87	0.8251	None
1.87	0.6935	None
1.87	0.8132	None
1.87	0.812	None
1.87	None	0.7853308320045471
1.87	0.8395	None
1.87	0.7604	None
1.87	0.7726	None
1.87	0.6802	None
1.88	0.8985	None
1.88	0.7469	None
1.88	0.6662	None
1.88	0.7623	None
1.88	None	0.7864447236061096
1.88	0.7748	None
1.88	0.7681	None
1.88	0.7754	None
1.88	0.7679	None
1.88	0.7049	None
1.88	0.736	None
1.88	0.7303	None
1.88	0.764	None
1.88	None	0.7871943116188049
1.88	0.7351	None
1.88	0.685	None
1.88	0.6972	None
1.88	0.698	None
1.88	0.7785	None
1.88	0.8294	None
1.88	0.7047	None
1.88	0.7527	None
1.88	None	0.7860229015350342
1.88	0.7822	None
1.89	0.7512	None
1.89	0.8371	None
1.89	0.7987	None
1.89	0.8712	None
1.89	0.7395	None
1.89	0.8173	None
1.89	0.7259	None
1.89	None	0.7881457209587097
1.89	0.7565	None
1.89	0.6616	None
1.89	0.7536	None
1.89	0.7241	None
1.89	0.8334	None
1.89	0.7882	None
1.89	0.6996	None
1.89	0.8169	None
1.89	None	0.7849838137626648
1.89	0.8328	None
1.89	0.7876	None
1.89	0.8167	None
1.89	0.8259	None
1.89	0.7437	None
1.89	0.8217	None
1.89	0.8341	None
1.9	0.6619	None
1.9	None	0.7839822173118591
1.9	0.7596	None
1.9	0.6602	None
1.9	0.7156	None
1.9	0.5911	None
1.9	0.7629	None
1.9	0.7672	None
1.9	0.8079	None
1.9	0.8304	None
1.9	None	0.7829959392547607
1.9	0.6371	None
1.9	0.778	None
1.9	0.716	None
1.9	0.9377	None
1.9	0.8253	None
1.9	0.8356	None
1.9	0.75	None
1.9	0.6739	None
1.9	None	0.7832192778587341
1.9	0.8281	None
1.9	0.8491	None
1.9	0.6707	None
1.9	0.7982	None
1.91	0.8086	None
1.91	0.7648	None
1.91	0.8533	None
1.91	0.7316	None
1.91	None	0.7814567685127258
1.91	0.7945	None
1.91	0.7962	None
1.91	0.7725	None
1.91	0.7518	None
1.91	0.7013	None
1.91	0.8077	None
1.91	0.7359	None
1.91	0.6705	None
1.91	None	0.7817179560661316
1.91	0.8811	None
1.91	0.7666	None
1.91	0.7238	None
1.91	0.7157	None
1.91	0.7578	None
1.91	0.8029	None
1.91	0.719	None
1.91	0.8129	None
1.91	None	0.7827258706092834
1.91	0.7289	None
1.92	0.7833	None
1.92	0.7461	None
1.92	0.6825	None
1.92	0.7594	None
1.92	0.6654	None
1.92	0.8219	None
1.92	0.745	None
1.92	None	0.7792720794677734
1.92	0.7805	None
1.92	0.832	None
1.92	0.7835	None
1.92	0.7866	None
1.92	0.6343	None
1.92	0.6966	None
1.92	0.8195	None
1.92	0.6939	None
1.92	None	0.7803024053573608
1.92	0.7517	None
1.92	0.7585	None
1.92	0.7948	None
1.92	0.7211	None
1.92	0.6965	None
1.92	0.841	None
1.93	0.7296	None
1.93	0.7867	None
1.93	None	0.7805985808372498
1.93	0.8049	None
1.93	0.6986	None
1.93	0.8027	None
1.93	0.7308	None
1.93	0.7399	None
1.93	0.8016	None
1.93	0.8685	None
1.93	0.7101	None
1.93	None	0.7802795171737671
1.93	0.741	None
1.93	0.6824	None
1.93	0.7518	None
1.93	0.7225	None
1.93	0.8108	None
1.93	0.7267	None
1.93	0.7444	None
1.93	0.6883	None
1.93	None	0.7805528044700623
1.93	0.8081	None
1.93	0.698	None
1.93	0.7239	None
1.93	0.797	None
1.94	0.7895	None
1.94	0.8247	None
1.94	0.753	None
1.94	0.8424	None
1.94	None	0.7797183990478516
1.94	0.6342	None
1.94	0.822	None
1.94	0.8636	None
1.94	0.811	None
1.94	0.6848	None
1.94	0.8177	None
1.94	0.7886	None
1.94	0.7509	None
1.94	None	0.7788313627243042
1.94	0.7928	None
1.94	0.7045	None
1.94	0.7984	None
1.94	0.6923	None
1.94	0.6503	None
1.94	0.6994	None
1.94	0.7298	None
1.94	0.6155	None
1.94	None	0.7779830694198608
1.94	0.8453	None
1.95	0.7891	None
1.95	0.6979	None
1.95	0.7214	None
1.95	0.7657	None
1.95	0.8178	None
1.95	0.7594	None
1.95	0.7019	None
1.95	None	0.7789443731307983
1.95	0.8277	None
1.95	0.6907	None
1.95	0.7734	None
1.95	0.688	None
1.95	0.6489	None
1.95	0.8008	None
1.95	0.7398	None
1.95	0.7155	None
1.95	None	0.7788478136062622
1.95	0.7905	None
1.95	0.7007	None
1.95	0.7775	None
1.95	0.7911	None
1.95	0.8457	None
1.95	0.729	None
1.96	0.7547	None
1.96	0.7434	None
1.96	None	0.7783461809158325
1.96	0.8164	None
1.96	0.8888	None
1.96	0.652	None
1.96	0.741	None
1.96	0.7458	None
1.96	0.8238	None
1.96	0.7427	None
1.96	0.6915	None
1.96	None	0.7783222794532776
1.96	0.678	None
1.96	0.5985	None
1.96	0.6421	None
1.96	0.8713	None
1.96	0.7184	None
1.96	0.8564	None
1.96	0.7105	None
1.96	0.7464	None
1.96	None	0.7776872515678406
1.96	0.7864	None
1.96	0.806	None
1.96	0.7689	None
1.96	0.7971	None
1.97	0.7338	None
1.97	0.7246	None
1.97	0.841	None
1.97	0.7376	None
1.97	None	0.7776615619659424
1.97	0.8294	None
1.97	0.7262	None
1.97	0.7885	None
1.97	0.6529	None
1.97	0.7062	None
1.97	0.7388	None
1.97	0.687	None
1.97	0.8108	None
1.97	None	0.7784169316291809
1.97	0.7091	None
1.97	0.7399	None
1.97	0.6891	None
1.97	0.7279	None
1.97	0.8302	None
1.97	0.6589	None
1.97	0.7291	None
1.97	0.7222	None
1.97	None	0.7774212956428528
1.97	0.7962	None
1.98	0.7564	None
1.98	0.8657	None
1.98	0.7088	None
1.98	0.7158	None
1.98	0.7749	None
1.98	0.7408	None
1.98	0.8145	None
1.98	None	0.7767850756645203
1.98	0.7719	None
1.98	0.7417	None
1.98	0.7572	None
1.98	0.7243	None
1.98	0.75	None
1.98	0.7153	None
1.98	0.7059	None
1.98	0.7506	None
1.98	None	0.7772740125656128
1.98	0.8257	None
1.98	0.8374	None
1.98	0.7828	None
1.98	0.8611	None
1.98	0.6901	None
1.98	0.7454	None
1.99	0.7759	None
1.99	0.7636	None
1.99	None	0.7780994772911072
1.99	0.7876	None
1.99	0.7199	None
1.99	0.7619	None
1.99	0.7535	None
1.99	0.801	None
1.99	0.6717	None
1.99	0.6122	None
1.99	0.7627	None
1.99	None	0.7773764133453369
1.99	0.7645	None
1.99	0.8158	None
1.99	0.7992	None
1.99	0.9121	None
1.99	0.8121	None
1.99	0.678	None
1.99	0.6715	None
1.99	0.7796	None
1.99	None	0.7764583826065063
1.99	0.6165	None
1.99	0.7741	None
1.99	0.6786	None
2.0	0.6821	None
2.0	0.9392	None
2.0	0.9077	None
2.0	0.7127	None
2.0	0.7229	None
2.0	None	0.7758485078811646
2.0	0.8107	None
2.0	0.7033	None
2.0	0.6835	None
2.0	0.8049	None
2.0	0.788	None
2.0	0.7677	None
2.0	0.6527	None
2.0	0.6253	None
2.0	None	0.7806536555290222
2.0	0.7131	None
2.0	0.6478	None
2.0	0.7242	None
2.0	0.6669	None
2.0	0.5064	None
2.0	0.6011	None
2.0	0.7651	None
2.0	0.6539	None
2.0	None	0.7822560667991638
2.0	0.6291	None
2.01	0.7178	None
2.01	0.7567	None
2.01	0.6409	None
2.01	0.7338	None
2.01	0.6181	None
2.01	0.6383	None
2.01	0.6964	None
2.01	None	0.7836502194404602
2.01	0.6859	None
2.01	0.6258	None
2.01	0.6446	None
2.01	0.7274	None
2.01	0.6201	None
2.01	0.6333	None
2.01	0.6945	None
2.01	0.6479	None
2.01	None	0.7836324572563171
2.01	0.559	None
2.01	0.7141	None
2.01	0.7605	None
2.01	0.6438	None
2.01	0.6991	None
2.01	0.6812	None
2.02	0.6983	None
2.02	0.6653	None
2.02	None	0.7803995013237
2.02	0.5818	None
2.02	0.7215	None
2.02	0.6488	None
2.02	0.6365	None
2.02	0.6541	None
2.02	0.6415	None
2.02	0.714	None
2.02	0.8154	None
2.02	None	0.7843635082244873
2.02	0.6994	None
2.02	0.6821	None
2.02	0.7292	None
2.02	0.6497	None
2.02	0.6832	None
2.02	0.6383	None
2.02	0.7074	None
2.02	0.6489	None
2.02	None	0.7833369970321655
2.02	0.6847	None
2.02	0.6813	None
2.02	0.5847	None
2.03	0.6768	None
2.03	0.7608	None
2.03	0.621	None
2.03	0.6737	None
2.03	0.7666	None
2.03	None	0.7839729189872742
2.03	0.6916	None
2.03	0.7339	None
2.03	0.7999	None
2.03	0.6899	None
2.03	0.5866	None
2.03	0.686	None
2.03	0.7675	None
2.03	0.7236	None
2.03	None	0.7818281650543213
2.03	0.6924	None
2.03	0.6254	None
2.03	0.6338	None
2.03	0.599	None
2.03	0.8007	None
2.03	0.6287	None
2.03	0.7523	None
2.03	0.7679	None
2.03	None	0.7834054231643677
2.04	0.6489	None
2.04	0.6871	None
2.04	0.7342	None
2.04	0.7515	None
2.04	0.6709	None
2.04	0.7159	None
2.04	0.6533	None
2.04	0.6574	None
2.04	None	0.781804621219635
2.04	0.6806	None
2.04	0.6739	None
2.04	0.6593	None
2.04	0.7414	None
2.04	0.6086	None
2.04	0.7514	None
2.04	0.6984	None
2.04	0.6781	None
2.04	None	0.7813560366630554
2.04	0.6236	None
2.04	0.6336	None
2.04	0.7239	None
2.04	0.6883	None
2.04	0.7058	None
2.04	0.601	None
2.05	0.6861	None
2.05	0.6786	None
2.05	None	0.7816358804702759
2.05	0.7925	None
2.05	0.7107	None
2.05	0.6497	None
2.05	0.7847	None
2.05	0.6989	None
2.05	0.7597	None
2.05	0.6525	None
2.05	0.7513	None
2.05	None	0.7825049161911011
2.05	0.5695	None
2.05	0.7516	None
2.05	0.6348	None
2.05	0.6548	None
2.05	0.669	None
2.05	0.6587	None
2.05	0.706	None
2.05	0.8021	None
2.05	None	0.7798331379890442
2.05	0.6498	None
2.05	0.7442	None
2.05	0.7554	None
2.06	0.6797	None
2.06	0.5696	None
2.06	0.6314	None
2.06	0.5629	None
2.06	0.6256	None
2.06	None	0.78190016746521
2.06	0.7344	None
2.06	0.7197	None
2.06	0.708	None
2.06	0.6014	None
2.06	0.6905	None
2.06	0.783	None
2.06	0.709	None
2.06	0.6126	None
2.06	None	0.779779851436615
2.06	0.6531	None
2.06	0.6936	None
2.06	0.7086	None
2.06	0.7533	None
2.06	0.8755	None
2.06	0.6662	None
2.06	0.6913	None
2.06	0.6819	None
2.06	None	0.7811620235443115
2.07	0.5317	None
2.07	0.6992	None
2.07	0.7311	None
2.07	0.653	None
2.07	0.684	None
2.07	0.6168	None
2.07	0.7273	None
2.07	0.7055	None
2.07	None	0.7817498445510864
2.07	0.6418	None
2.07	0.7053	None
2.07	0.7854	None
2.07	0.723	None
2.07	0.6339	None
2.07	0.7879	None
2.07	0.7668	None
2.07	0.6471	None
2.07	None	0.7807424664497375
2.07	0.7223	None
2.07	0.6895	None
2.07	0.6925	None
2.07	0.6989	None
2.07	0.8104	None
2.07	0.7403	None
2.08	0.6384	None
2.08	0.7147	None
2.08	None	0.7821123600006104
2.08	0.7021	None
2.08	0.6999	None
2.08	0.6965	None
2.08	0.6936	None
2.08	0.7177	None
2.08	0.6987	None
2.08	0.6781	None
2.08	0.7821	None
2.08	None	0.7803245782852173
2.08	0.6677	None
2.08	0.6259	None
2.08	0.589	None
2.08	0.69	None
2.08	0.6508	None
2.08	0.6136	None
2.08	0.611	None
2.08	0.5741	None
2.08	None	0.7831968665122986
2.08	0.7649	None
2.08	0.6761	None
2.08	0.728	None
2.09	0.687	None
2.09	0.7706	None
2.09	0.7564	None
2.09	0.6595	None
2.09	0.7292	None
2.09	None	0.7836185693740845
2.09	0.6282	None
2.09	0.6435	None
2.09	0.7096	None
2.09	0.6067	None
2.09	0.6413	None
2.09	0.7912	None
2.09	0.6364	None
2.09	0.7786	None
2.09	None	0.7843055725097656
2.09	0.6071	None
2.09	0.7232	None
2.09	0.6812	None
2.09	0.6387	None
2.09	0.671	None
2.09	0.6588	None
2.09	0.6616	None
2.09	0.6503	None
2.09	None	0.783496081829071
2.1	0.6629	None
2.1	0.6542	None
2.1	0.6699	None
2.1	0.8097	None
2.1	0.7578	None
2.1	0.6819	None
2.1	0.6624	None
2.1	0.7121	None
2.1	None	0.7827976942062378
2.1	0.6632	None
2.1	0.5919	None
2.1	0.7532	None
2.1	0.626	None
2.1	0.6663	None
2.1	0.6332	None
2.1	0.8363	None
2.1	0.6638	None
2.1	None	0.7819756865501404
2.1	0.7172	None
2.1	0.5904	None
2.1	0.6885	None
2.1	0.793	None
2.1	0.7002	None
2.11	0.7057	None
2.11	0.5661	None
2.11	0.7443	None
2.11	None	0.7823716402053833
2.11	0.6953	None
2.11	0.7399	None
2.11	0.5675	None
2.11	0.751	None
2.11	0.5535	None
2.11	0.6404	None
2.11	0.6946	None
2.11	0.7184	None
2.11	None	0.781184732913971
2.11	0.6406	None
2.11	0.6376	None
2.11	0.6765	None
2.11	0.6071	None
2.11	0.7	None
2.11	0.6925	None
2.11	0.6156	None
2.11	0.6661	None
2.11	None	0.781792938709259
2.11	0.572	None
2.11	0.7482	None
2.11	0.6917	None
2.12	0.8414	None
2.12	0.5911	None
2.12	0.7418	None
2.12	0.7778	None
2.12	0.7028	None
2.12	None	0.7812321782112122
2.12	0.6646	None
2.12	0.7638	None
2.12	0.6741	None
2.12	0.6549	None
2.12	0.7262	None
2.12	0.7346	None
2.12	0.7171	None
2.12	0.7805	None
2.12	None	0.7818313837051392
2.12	0.8226	None
2.12	0.8017	None
2.12	0.6814	None
2.12	0.6103	None
2.12	0.6855	None
2.12	0.646	None
2.12	0.6611	None
2.12	0.6053	None
2.12	None	0.780565619468689
2.13	0.7251	None
2.13	0.6374	None
2.13	0.7167	None
2.13	0.7557	None
2.13	0.7837	None
2.13	0.5871	None
2.13	0.5707	None
2.13	0.6745	None
2.13	None	0.7786887884140015
2.13	0.5042	None
2.13	0.6476	None
2.13	0.6641	None
2.13	0.7693	None
2.13	0.6097	None
2.13	0.7394	None
2.13	0.7599	None
2.13	0.6793	None
2.13	None	0.7805512547492981
2.13	0.8413	None
2.13	0.6944	None
2.13	0.6295	None
2.13	0.7441	None
2.13	0.704	None
2.14	0.6532	None
2.14	0.631	None
2.14	0.6218	None
2.14	None	0.7804376482963562
2.14	0.6429	None
2.14	0.8135	None
2.14	0.6025	None
2.14	0.6536	None
2.14	0.727	None
2.14	0.6393	None
2.14	0.7343	None
2.14	0.8096	None
2.14	None	0.7796515822410583
2.14	0.7317	None
2.14	0.6084	None
2.14	0.8681	None
2.14	0.6731	None
2.14	0.6987	None
2.14	0.7243	None
2.14	0.6439	None
2.14	0.6634	None
2.14	None	0.7794882655143738
2.14	0.6341	None
2.14	0.8017	None
2.15	0.6371	None
2.15	0.64	None
2.15	0.6893	None
2.15	0.5959	None
2.15	0.6838	None
2.15	0.7188	None
2.15	None	0.7812624573707581
2.15	0.7308	None
2.15	0.7762	None
2.15	0.6609	None
2.15	0.7356	None
2.15	0.6518	None
2.15	0.7234	None
2.15	0.6457	None
2.15	0.6699	None
2.15	None	0.780398964881897
2.15	0.698	None
2.15	0.5678	None
2.15	0.6761	None
2.15	0.6847	None
2.15	0.6671	None
2.15	0.6988	None
2.15	0.7097	None
2.15	0.6357	None
2.15	None	0.7806756496429443
2.16	0.7252	None
2.16	0.65	None
2.16	0.6292	None
2.16	0.6609	None
2.16	0.5932	None
2.16	0.7186	None
2.16	0.7227	None
2.16	0.6047	None
2.16	None	0.7808111310005188
2.16	0.6295	None
2.16	0.6862	None
2.16	0.704	None
2.16	0.6934	None
2.16	0.7473	None
2.16	0.6736	None
2.16	0.7632	None
2.16	0.5944	None
2.16	None	0.7789068818092346
2.16	0.6498	None
2.16	0.7314	None
2.16	0.6933	None
2.16	0.6648	None
2.16	0.6248	None
2.17	0.6921	None
2.17	0.7477	None
2.17	0.6463	None
2.17	None	0.7799017429351807
2.17	0.6517	None
2.17	0.7215	None
2.17	0.6116	None
2.17	0.6904	None
2.17	0.7191	None
2.17	0.7212	None
2.17	0.6728	None
2.17	0.7453	None
2.17	None	0.7804343104362488
2.17	0.6244	None
2.17	0.7377	None
2.17	0.6939	None
2.17	0.6386	None
2.17	0.5602	None
2.17	0.643	None
2.17	0.7182	None
2.17	0.6661	None
2.17	None	0.7795013189315796
2.17	0.7329	None
2.17	0.5923	None
2.18	0.6525	None
2.18	0.6555	None
2.18	0.7242	None
2.18	0.7418	None
2.18	0.6678	None
2.18	0.6932	None
2.18	None	0.7794210910797119
2.18	0.6343	None
2.18	0.7314	None
2.18	0.5878	None
2.18	0.7352	None
2.18	0.6875	None
2.18	0.6045	None
2.18	0.7252	None
2.18	0.7798	None
2.18	None	0.7796080112457275
2.18	0.7074	None
2.18	0.7428	None
2.18	0.5545	None
2.18	0.6681	None
2.18	0.6676	None
2.18	0.6467	None
2.18	0.728	None
2.18	0.7616	None
2.18	None	0.7786164879798889
2.19	0.6796	None
2.19	0.6077	None
2.19	0.6849	None
2.19	0.6925	None
2.19	0.6686	None
2.19	0.7077	None
2.19	0.6625	None
2.19	0.6748	None
2.19	None	0.7802790403366089
2.19	0.7441	None
2.19	0.7356	None
2.19	0.7265	None
2.19	0.8227	None
2.19	0.7222	None
2.19	0.6643	None
2.19	0.6866	None
2.19	0.727	None
2.19	None	0.7798823118209839
2.19	0.7429	None
2.19	0.6872	None
2.19	0.7117	None
2.19	0.7368	None
2.19	0.642	None
2.2	0.5954	None
2.2	0.6295	None
2.2	0.623	None
2.2	None	0.7804113030433655
2.2	0.7667	None
2.2	0.745	None
2.2	0.8306	None
2.2	0.6635	None
2.2	0.6977	None
2.2	0.6086	None
2.2	0.7399	None
2.2	0.6345	None
2.2	None	0.7776452898979187
2.2	0.6111	None
2.2	0.709	None
2.2	0.5903	None
2.2	0.6881	None
2.2	0.5508	None
2.2	0.7431	None
2.2	0.6828	None
2.2	0.6645	None
2.2	None	0.7788124680519104
2.2	0.6879	None
2.2	0.6114	None
2.21	0.7255	None
2.21	0.7113	None
2.21	0.6856	None
2.21	0.5784	None
2.21	0.7268	None
2.21	0.6896	None
2.21	None	0.7790670394897461
2.21	0.7344	None
2.21	0.6749	None
2.21	0.6792	None
2.21	0.7488	None
2.21	0.6466	None
2.21	0.6164	None
2.21	0.6053	None
2.21	0.6762	None
2.21	None	0.7776369452476501
2.21	0.7214	None
2.21	0.7978	None
2.21	0.6147	None
2.21	0.6997	None
2.21	0.7061	None
2.21	0.6738	None
2.21	0.6746	None
2.22	0.7164	None
2.22	None	0.7763249278068542
2.22	0.5949	None
2.22	0.7925	None
2.22	0.7274	None
2.22	0.6077	None
2.22	0.7459	None
2.22	0.685	None
2.22	0.6927	None
2.22	0.7309	None
2.22	None	0.7773579955101013
2.22	0.6729	None
2.22	0.806	None
2.22	0.6569	None
2.22	0.6895	None
2.22	0.7817	None
2.22	0.7201	None
2.22	0.5843	None
2.22	0.6245	None
2.22	None	0.776012122631073
2.22	0.7533	None
2.22	0.7817	None
2.22	0.7453	None
2.22	0.7183	None
2.22	0.5712	None
2.23	0.6164	None
2.23	0.663	None
2.23	0.7233	None
2.23	None	0.7771928310394287
2.23	0.6739	None
2.23	0.6499	None
2.23	0.657	None
2.23	0.5954	None
2.23	0.7033	None
2.23	0.5709	None
2.23	0.669	None
2.23	0.7524	None
2.23	None	0.7763425707817078
2.23	0.6856	None
2.23	0.6432	None
2.23	0.676	None
2.23	0.5632	None
2.23	0.6047	None
2.23	0.649	None
2.23	0.5943	None
2.23	0.7624	None
2.23	None	0.7779680490493774
2.23	0.7008	None
2.23	0.675	None
2.24	0.7269	None
2.24	0.5546	None
2.24	0.7512	None
2.24	0.6799	None
2.24	0.728	None
2.24	0.6504	None
2.24	None	0.7759652733802795
2.24	0.7671	None
2.24	0.6002	None
2.24	0.6976	None
2.24	0.6768	None
2.24	0.7284	None
2.24	0.6884	None
2.24	0.7114	None
2.24	0.627	None
2.24	None	0.7756288051605225
2.24	0.5963	None
2.24	0.6991	None
2.24	0.7374	None
2.24	0.763	None
2.24	0.618	None
2.24	0.6403	None
2.24	0.7461	None
2.25	0.6828	None
2.25	None	0.7761484980583191
2.25	0.7496	None
2.25	0.6317	None
2.25	0.5768	None
2.25	0.7	None
2.25	0.6839	None
2.25	0.6575	None
2.25	0.6331	None
2.25	0.6662	None
2.25	None	0.7765092253684998
2.25	0.6156	None
2.25	0.6656	None
2.25	0.6311	None
2.25	0.7424	None
2.25	0.6985	None
2.25	0.7797	None
2.25	0.6649	None
2.25	0.7137	None
2.25	None	0.7780859470367432
2.25	0.7133	None
2.25	0.6109	None
2.25	0.6131	None
2.25	0.7644	None
2.26	0.6982	None
2.26	0.6561	None
2.26	0.649	None
2.26	0.7073	None
2.26	None	0.7771824598312378
2.26	0.7029	None
2.26	0.6709	None
2.26	0.572	None
2.26	0.7513	None
2.26	0.6527	None
2.26	0.6877	None
2.26	0.6048	None
2.26	0.7657	None
2.26	None	0.7779834866523743
2.26	0.7517	None
2.26	0.6608	None
2.26	0.6314	None
2.26	0.6626	None
2.26	0.5585	None
2.26	0.6937	None
2.26	0.6926	None
2.26	0.6043	None
2.26	None	0.7773206233978271
2.26	0.5806	None
2.26	0.73	None
2.27	0.7076	None
2.27	0.6777	None
2.27	0.7675	None
2.27	0.7178	None
2.27	0.7637	None
2.27	0.6349	None
2.27	None	0.7767423987388611
2.27	0.8074	None
2.27	0.5998	None
2.27	0.6954	None
2.27	0.6498	None
2.27	0.5749	None
2.27	0.7563	None
2.27	0.8069	None
2.27	0.7139	None
2.27	None	0.7772546410560608
2.27	0.7301	None
2.27	0.713	None
2.27	0.6186	None
2.27	0.7199	None
2.27	0.7252	None
2.27	0.6338	None
2.27	0.7502	None
2.28	0.6932	None
2.28	None	0.7771503329277039
2.28	0.7574	None
2.28	0.7087	None
2.28	0.6462	None
2.28	0.6024	None
2.28	0.6442	None
2.28	0.6828	None
2.28	0.6172	None
2.28	0.7356	None
2.28	None	0.778918981552124
2.28	0.5793	None
2.28	0.7589	None
2.28	0.6171	None
2.28	0.5975	None
2.28	0.7145	None
2.28	0.6592	None
2.28	0.6719	None
2.28	0.7195	None
2.28	None	0.7767337560653687
2.28	0.7199	None
2.28	0.747	None
2.28	0.7213	None
2.28	0.6869	None
2.29	0.7467	None
2.29	0.7641	None
2.29	0.7301	None
2.29	0.8091	None
2.29	None	0.7768862247467041
2.29	0.6162	None
2.29	0.7716	None
2.29	0.7126	None
2.29	0.6631	None
2.29	0.5992	None
2.29	0.7212	None
2.29	0.7231	None
2.29	0.6648	None
2.29	None	0.775583803653717
2.29	0.6893	None
2.29	0.6065	None
2.29	0.7115	None
2.29	0.6941	None
2.29	0.7108	None
2.29	0.6713	None
2.29	0.6207	None
2.29	0.6016	None
2.29	None	0.7751064896583557
2.29	0.7121	None
2.29	0.6946	None
2.3	0.6585	None
2.3	0.6159	None
2.3	0.7931	None
2.3	0.7473	None
2.3	0.662	None
2.3	0.7016	None
2.3	None	0.774342954158783
2.3	0.7056	None
2.3	0.7021	None
2.3	0.8162	None
2.3	0.6641	None
2.3	0.7746	None
2.3	0.7742	None
2.3	0.752	None
2.3	0.586	None
2.3	None	0.7737653255462646
2.3	0.7325	None
2.3	0.7858	None
2.3	0.5984	None
2.3	0.575	None
2.3	0.6108	None
2.3	0.7474	None
2.3	0.6574	None
2.31	0.7792	None
2.31	None	0.7726079225540161
2.31	0.7229	None
2.31	0.6433	None
2.31	0.5815	None
2.31	0.6302	None
2.31	0.6625	None
2.31	0.7024	None
2.31	0.6053	None
2.31	0.7081	None
2.31	None	0.7729173898696899
2.31	0.6983	None
2.31	0.7097	None
2.31	0.5847	None
2.31	0.685	None
2.31	0.7176	None
2.31	0.6237	None
2.31	0.6342	None
2.31	0.803	None
2.31	None	0.7724248170852661
2.31	0.7751	None
2.31	0.5853	None
2.31	0.7625	None
2.31	0.6118	None
2.32	0.6953	None
2.32	0.7259	None
2.32	0.6809	None
2.32	0.6864	None
2.32	None	0.7730337977409363
2.32	0.677	None
2.32	0.7509	None
2.32	0.7237	None
2.32	0.73	None
2.32	0.707	None
2.32	0.7226	None
2.32	0.6954	None
2.32	0.6821	None
2.32	None	0.7744712829589844
2.32	0.723	None
2.32	0.6891	None
2.32	0.6429	None
2.32	0.7263	None
2.32	0.7623	None
2.32	0.7349	None
2.32	0.7026	None
2.32	0.6513	None
2.32	None	0.7738306522369385
2.32	0.586	None
2.33	0.6983	None
2.33	0.5654	None
2.33	0.6825	None
2.33	0.6682	None
2.33	0.6923	None
2.33	0.6217	None
2.33	0.7965	None
2.33	None	0.7731848955154419
2.33	0.6887	None
2.33	0.6712	None
2.33	0.7548	None
2.33	0.5997	None
2.33	0.716	None
2.33	0.678	None
2.33	0.6328	None
2.33	0.6226	None
2.33	None	0.7723494172096252
2.33	0.7564	None
2.33	0.631	None
2.33	0.8345	None
2.33	0.6041	None
2.33	0.6651	None
2.33	0.6968	None
2.33	0.7057	None
2.34	0.6779	None
2.34	None	0.7725009322166443
2.34	0.6589	None
2.34	0.6829	None
2.34	0.6745	None
2.34	0.7892	None
2.34	0.6154	None
2.34	0.6988	None
2.34	0.7344	None
2.34	0.7455	None
2.34	None	0.7716682553291321
2.34	0.7085	None
2.34	0.5972	None
2.34	0.6914	None
2.34	0.7213	None
2.34	0.754	None
2.34	0.7467	None
2.34	0.7037	None
2.34	0.8134	None
2.34	None	0.7732685804367065
2.34	0.6494	None
2.34	0.7157	None
2.34	0.6803	None
2.34	0.716	None
2.35	0.5975	None
2.35	0.7481	None
2.35	0.7852	None
2.35	0.6581	None
2.35	None	0.7721251249313354
2.35	0.7206	None
2.35	0.7168	None
2.35	0.6735	None
2.35	0.7944	None
2.35	0.7949	None
2.35	0.7302	None
2.35	0.6733	None
2.35	0.6428	None
2.35	None	0.7691787481307983
2.35	0.764	None
2.35	0.6418	None
2.35	0.7491	None
2.35	0.6813	None
2.35	0.6423	None
2.35	0.6461	None
2.35	0.7035	None
2.35	0.6846	None
2.35	None	0.7698806524276733
2.35	0.6338	None
2.36	0.7148	None
2.36	0.698	None
2.36	0.6246	None
2.36	0.729	None
2.36	0.6907	None
2.36	0.8305	None
2.36	0.7565	None
2.36	None	0.7704588770866394
2.36	0.771	None
2.36	0.6373	None
2.36	0.7867	None
2.36	0.765	None
2.36	0.6511	None
2.36	0.7245	None
2.36	0.5577	None
2.36	0.6327	None
2.36	None	0.7714484930038452
2.36	0.8072	None
2.36	0.6548	None
2.36	0.6281	None
2.36	0.7073	None
2.36	0.7257	None
2.36	0.7154	None
2.37	0.6828	None
2.37	0.7163	None
2.37	None	0.7700198888778687
2.37	0.6574	None
2.37	0.6518	None
2.37	0.6541	None
2.37	0.7289	None
2.37	0.6604	None
2.37	0.6935	None
2.37	0.6984	None
2.37	0.7388	None
2.37	None	0.7687870860099792
2.37	0.6197	None
2.37	0.7386	None
2.37	0.6717	None
2.37	0.5861	None
2.37	0.6377	None
2.37	0.7285	None
2.37	0.6747	None
2.37	0.6509	None
2.37	None	0.769689679145813
2.37	0.6302	None
2.37	0.6254	None
2.37	0.6943	None
2.37	0.6456	None
2.38	0.7481	None
2.38	0.6134	None
2.38	0.6915	None
2.38	0.7001	None
2.38	None	0.7705166935920715
2.38	0.7971	None
2.38	0.7621	None
2.38	0.6876	None
2.38	0.6117	None
2.38	0.5732	None
2.38	0.7473	None
2.38	0.6781	None
2.38	0.7326	None
2.38	None	0.7676752805709839
2.38	0.6777	None
2.38	0.7681	None
2.38	0.7723	None
2.38	0.6703	None
2.38	0.6638	None
2.38	0.7403	None
