epoch	training_loss	validation_loss
2.6	0.6153	None
2.6	0.7016	None
2.6	0.6963	None
2.6	0.6687	None
2.6	0.6815	None
2.6	0.6791	None
2.6	0.74	None
2.6	None	0.7755910158157349
2.6	0.6916	None
2.6	0.7802	None
2.6	0.5875	None
2.6	0.627	None
2.6	0.6813	None
2.61	0.7039	None
2.61	0.6577	None
2.61	0.6139	None
2.61	None	0.7756056189537048
2.61	0.6236	None
2.61	0.638	None
2.61	0.6944	None
2.61	0.619	None
2.61	0.6226	None
2.61	0.6576	None
2.61	0.6407	None
2.61	0.6477	None
2.61	None	0.7746667265892029
2.61	0.6164	None
2.61	0.6679	None
2.61	0.6854	None
2.61	0.6492	None
2.61	0.5849	None
2.61	0.5664	None
2.61	0.6776	None
2.61	0.6774	None
2.61	None	0.7738978266716003
2.61	0.6116	None
2.61	0.5943	None
2.62	0.6249	None
2.62	0.6135	None
2.62	0.662	None
2.62	0.5404	None
2.62	0.668	None
2.62	0.7256	None
2.62	None	0.7737786769866943
2.62	0.7128	None
2.62	0.6341	None
2.62	0.6805	None
2.62	0.6528	None
2.62	0.5853	None
2.62	0.6058	None
2.62	0.7658	None
2.62	0.6104	None
2.62	None	0.7742624878883362
2.62	0.6696	None
2.62	0.6111	None
2.62	0.7479	None
2.62	0.681	None
2.62	0.6046	None
2.62	0.7682	None
2.62	0.6263	None
2.62	0.656	None
2.62	None	0.7742327451705933
2.63	0.6777	None
2.63	0.7308	None
2.63	0.6159	None
2.63	0.6904	None
2.63	0.664	None
2.63	0.6108	None
2.63	0.6699	None
2.63	0.7069	None
2.63	None	0.7740750908851624
2.63	0.56	None
2.63	0.6714	None
2.63	0.6468	None
2.63	0.6323	None
2.63	0.6842	None
2.63	0.6314	None
2.63	0.594	None
2.63	0.7537	None
2.63	None	0.773245096206665
2.63	0.6749	None
2.63	0.5293	None
2.63	0.7389	None
2.63	0.6151	None
2.63	0.6337	None
2.64	0.5873	None
2.64	0.6255	None
2.64	0.6538	None
2.64	None	0.7713313698768616
2.64	0.665	None
2.64	0.738	None
2.64	0.728	None
2.64	0.6437	None
2.64	0.6088	None
2.64	0.6088	None
2.64	0.6974	None
2.64	0.7629	None
2.64	None	0.7702361941337585
2.64	0.6298	None
2.64	0.6009	None
2.64	0.5416	None
2.64	0.6769	None
2.64	0.7579	None
2.64	0.6626	None
2.64	0.6785	None
2.64	0.7562	None
2.64	None	0.7695457339286804
2.64	0.7279	None
2.64	0.6348	None
2.65	0.7205	None
2.65	0.7309	None
2.65	0.6204	None
2.65	0.7049	None
2.65	0.5293	None
2.65	0.8333	None
2.65	None	0.7706241607666016
2.65	0.6743	None
2.65	0.5887	None
2.65	0.5857	None
2.65	0.7072	None
2.65	0.6928	None
2.65	0.743	None
2.65	0.6615	None
2.65	0.6586	None
2.65	None	0.7696935534477234
2.65	0.6417	None
2.65	0.6873	None
2.65	0.6	None
2.65	0.6501	None
2.65	0.6384	None
2.65	0.7838	None
2.65	0.6603	None
2.66	0.6095	None
2.66	None	0.7706620693206787
2.66	0.6309	None
2.66	0.6672	None
2.66	0.6891	None
2.66	0.6512	None
2.66	0.6819	None
2.66	0.5662	None
2.66	0.6029	None
2.66	0.7577	None
2.66	None	0.7715579867362976
2.66	0.5983	None
2.66	0.534	None
2.66	0.7133	None
2.66	0.6285	None
2.66	0.7036	None
2.66	0.6461	None
2.66	0.7335	None
2.66	0.656	None
2.66	None	0.7704706788063049
2.66	0.665	None
2.66	0.7393	None
2.66	0.6466	None
2.66	0.6037	None
2.66	0.669	None
2.67	0.6931	None
2.67	0.6692	None
2.67	0.6758	None
2.67	None	0.7703445553779602
2.67	0.6759	None
2.67	0.6989	None
2.67	0.7791	None
2.67	0.6265	None
2.67	0.6288	None
2.67	0.682	None
2.67	0.6646	None
2.67	0.7729	None
2.67	None	0.7695776224136353
2.67	0.6521	None
2.67	0.5497	None
2.67	0.6059	None
2.67	0.801	None
2.67	0.635	None
2.67	0.6925	None
2.67	0.6197	None
2.67	0.5982	None
2.67	None	0.7719412446022034
2.67	0.8222	None
2.67	0.663	None
2.68	0.658	None
2.68	0.6418	None
2.68	0.6567	None
2.68	0.6589	None
2.68	0.6357	None
2.68	0.681	None
2.68	None	0.7710335850715637
2.68	0.654	None
2.68	0.6284	None
2.68	0.5489	None
2.68	0.6438	None
2.68	0.5687	None
2.68	0.6055	None
2.68	0.5267	None
2.68	0.6398	None
2.68	None	0.7720128297805786
2.68	0.7535	None
2.68	0.6564	None
2.68	0.7793	None
2.68	0.6072	None
2.68	0.643	None
2.68	0.6676	None
2.68	0.588	None
2.69	0.6319	None
2.69	None	0.7709463834762573
2.69	0.6358	None
2.69	0.6247	None
2.69	0.619	None
2.69	0.6486	None
2.69	0.5845	None
2.69	0.6953	None
2.69	0.6283	None
2.69	0.6576	None
2.69	None	0.7712677121162415
2.69	0.6011	None
2.69	0.6877	None
2.69	0.6779	None
2.69	0.6993	None
2.69	0.6694	None
2.69	0.7	None
2.69	0.6927	None
2.69	0.8179	None
2.69	None	0.7698953151702881
2.69	0.663	None
2.69	0.6636	None
2.69	0.6395	None
2.69	0.6341	None
2.7	0.687	None
2.7	0.613	None
2.7	0.703	None
2.7	0.677	None
2.7	None	0.7697347402572632
2.7	0.6131	None
2.7	0.6385	None
2.7	0.6409	None
2.7	0.6806	None
2.7	0.7101	None
2.7	0.6951	None
2.7	0.6038	None
2.7	0.5538	None
2.7	None	0.7703558802604675
2.7	0.5999	None
2.7	0.7156	None
2.7	0.6526	None
2.7	0.7115	None
2.7	0.697	None
2.7	0.5909	None
2.7	0.6084	None
2.7	0.7628	None
2.7	None	0.7700005173683167
2.7	0.6759	None
2.7	0.6582	None
2.71	0.675	None
2.71	0.6854	None
2.71	0.6975	None
2.71	0.7029	None
2.71	0.6645	None
2.71	0.7953	None
2.71	None	0.7694887518882751
2.71	0.6704	None
2.71	0.6954	None
2.71	0.627	None
2.71	0.7571	None
2.71	0.6646	None
2.71	0.6339	None
2.71	0.7709	None
2.71	0.5608	None
2.71	None	0.7695803046226501
2.71	0.6863	None
2.71	0.779	None
2.71	0.6844	None
2.71	0.7237	None
2.71	0.6881	None
2.71	0.5777	None
2.71	0.5805	None
2.72	0.6299	None
2.72	None	0.769928514957428
2.72	0.6788	None
2.72	0.7289	None
2.72	0.745	None
2.72	0.7167	None
2.72	0.7321	None
2.72	0.6875	None
2.72	0.695	None
2.72	0.5894	None
2.72	None	0.7686243653297424
2.72	0.728	None
2.72	0.661	None
2.72	0.6414	None
2.72	0.769	None
2.72	0.6902	None
2.72	0.5788	None
2.72	0.6686	None
2.72	0.596	None
2.72	None	0.7689740657806396
2.72	0.6681	None
2.72	0.7398	None
2.72	0.5727	None
2.72	0.7054	None
2.73	0.6921	None
2.73	0.5622	None
2.73	0.7185	None
2.73	0.6678	None
2.73	None	0.7688762545585632
2.73	0.6242	None
2.73	0.6785	None
2.73	0.7166	None
2.73	0.5417	None
2.73	0.649	None
2.73	0.6208	None
2.73	0.7023	None
2.73	0.6996	None
2.73	None	0.7680225372314453
2.73	0.6765	None
2.73	0.6522	None
2.73	0.628	None
2.73	0.7231	None
2.73	0.6523	None
2.73	0.5805	None
2.73	0.6456	None
2.73	0.7041	None
2.73	None	0.7696822881698608
2.73	0.6539	None
2.73	0.6443	None
2.74	0.6934	None
2.74	0.6986	None
2.74	0.6093	None
2.74	0.63	None
2.74	0.6138	None
2.74	0.6058	None
2.74	None	0.7688887715339661
2.74	0.7168	None
2.74	0.5859	None
2.74	0.7343	None
2.74	0.6748	None
2.74	0.7131	None
2.74	0.7221	None
2.74	0.6744	None
2.74	0.6948	None
2.74	None	0.7684612274169922
2.74	0.5896	None
2.74	0.7274	None
2.74	0.5088	None
2.74	0.7278	None
2.74	0.659	None
2.74	0.6423	None
2.74	0.6994	None
2.75	0.6621	None
2.75	None	0.7672160863876343
2.75	0.6611	None
2.75	0.5872	None
2.75	0.6228	None
2.75	0.6751	None
2.75	0.6018	None
2.75	0.6389	None
2.75	0.6174	None
2.75	0.6961	None
2.75	None	0.7677038908004761
2.75	0.568	None
2.75	0.7047	None
2.75	0.5766	None
2.75	0.5406	None
2.75	0.6874	None
2.75	0.6166	None
2.75	0.7436	None
2.75	0.7879	None
2.75	None	0.7662352919578552
2.75	0.646	None
2.75	0.6558	None
2.75	0.7601	None
2.75	0.6763	None
2.76	0.6357	None
2.76	0.5662	None
2.76	0.6898	None
2.76	0.7254	None
2.76	None	0.7661427855491638
2.76	0.643	None
2.76	0.6819	None
2.76	0.6807	None
2.76	0.6837	None
2.76	0.6007	None
2.76	0.5575	None
2.76	0.5377	None
2.76	0.6265	None
2.76	None	0.766434907913208
2.76	0.7245	None
2.76	0.6428	None
2.76	0.6815	None
2.76	0.5694	None
2.76	0.6685	None
2.76	0.6317	None
2.76	0.7138	None
2.76	0.6504	None
2.76	None	0.7661641240119934
2.76	0.6569	None
2.77	0.7388	None
2.77	0.5934	None
2.77	0.7186	None
2.77	0.7145	None
2.77	0.6143	None
2.77	0.7016	None
2.77	0.6405	None
2.77	None	0.7665029168128967
2.77	0.5817	None
2.77	0.6753	None
2.77	0.7048	None
2.77	0.7032	None
2.77	0.5948	None
2.77	0.7095	None
2.77	0.673	None
2.77	0.6497	None
2.77	None	0.7659963965415955
2.77	0.6641	None
2.77	0.6767	None
2.77	0.6764	None
2.77	0.6222	None
2.77	0.726	None
2.77	0.6581	None
2.77	0.6504	None
2.78	0.5729	None
2.78	None	0.7651140093803406
2.78	0.6866	None
2.78	0.5892	None
2.78	0.6637	None
2.78	0.5644	None
2.78	0.6803	None
2.78	0.6616	None
2.78	0.5775	None
2.78	0.6959	None
2.78	None	0.7654038667678833
2.78	0.645	None
2.78	0.6901	None
2.78	0.6705	None
2.78	0.6365	None
2.78	0.7007	None
2.78	0.5909	None
2.78	0.6626	None
2.78	0.6344	None
2.78	None	0.7644605040550232
2.78	0.668	None
2.78	0.6969	None
2.78	0.5959	None
2.78	0.634	None
2.79	0.7557	None
2.79	0.6586	None
2.79	0.6266	None
2.79	0.6636	None
2.79	None	0.7642983794212341
2.79	0.7259	None
2.79	0.6511	None
2.79	0.6322	None
2.79	0.7021	None
2.79	0.7564	None
2.79	0.6178	None
2.79	0.7166	None
2.79	0.6903	None
2.79	None	0.7644153833389282
2.79	0.6799	None
2.79	0.6303	None
2.79	0.6798	None
2.79	0.589	None
2.79	0.6418	None
2.79	0.5661	None
2.79	0.5978	None
2.79	0.67	None
2.79	None	0.7639580965042114
2.79	0.6995	None
2.8	0.698	None
2.8	0.7333	None
2.8	0.676	None
2.8	0.6739	None
2.8	0.661	None
2.8	0.6027	None
2.8	0.653	None
2.8	None	0.7632437348365784
2.8	0.6047	None
2.8	0.6135	None
2.8	0.7925	None
2.8	0.6988	None
2.8	0.6344	None
2.8	0.6734	None
2.8	0.7015	None
2.8	0.678	None
2.8	None	0.7639135122299194
2.8	0.7019	None
2.8	0.751	None
2.8	0.5607	None
2.8	0.6204	None
2.8	0.6944	None
2.8	0.6315	None
2.81	0.6794	None
2.81	0.7573	None
2.81	None	0.7636662125587463
2.81	0.6205	None
2.81	0.6541	None
2.81	0.6076	None
2.81	0.7005	None
2.81	0.558	None
2.81	0.6507	None
2.81	0.6446	None
2.81	0.748	None
2.81	None	0.7635353207588196
2.81	0.6584	None
2.81	0.6027	None
2.81	0.6749	None
2.81	0.6442	None
2.81	0.5749	None
2.81	0.6979	None
2.81	0.7415	None
2.81	0.592	None
2.81	None	0.7638162970542908
2.81	0.6748	None
2.81	0.6569	None
2.81	0.7336	None
2.81	0.6127	None
2.82	0.7057	None
2.82	0.5774	None
2.82	0.6177	None
2.82	0.5279	None
2.82	None	0.7638821005821228
2.82	0.5853	None
2.82	0.6485	None
2.82	0.7279	None
2.82	0.6864	None
2.82	0.6461	None
2.82	0.6159	None
2.82	0.6333	None
2.82	0.5709	None
2.82	None	0.7638833522796631
2.82	0.6435	None
2.82	0.662	None
2.82	0.5507	None
2.82	0.6788	None
2.82	0.5846	None
2.82	0.682	None
2.82	0.6322	None
2.82	0.7784	None
2.82	None	0.7639837861061096
2.82	0.6323	None
2.83	0.7247	None
2.83	0.7621	None
2.83	0.5673	None
2.83	0.5463	None
2.83	0.6009	None
2.83	0.6376	None
2.83	0.6972	None
2.83	None	0.7633171081542969
2.83	0.7584	None
2.83	0.6363	None
2.83	0.6961	None
2.83	0.6008	None
2.83	0.6815	None
2.83	0.6505	None
2.83	0.7268	None
2.83	0.6547	None
2.83	None	0.7631323337554932
2.83	0.5973	None
2.83	0.6643	None
2.83	0.6599	None
2.83	0.6839	None
2.83	0.7305	None
2.83	0.6464	None
2.84	0.7141	None
2.84	0.6366	None
2.84	None	0.7628607153892517
2.84	0.6133	None
2.84	0.6318	None
2.84	0.6131	None
2.84	0.6091	None
2.84	0.6486	None
2.84	0.7177	None
2.84	0.7084	None
2.84	0.6259	None
2.84	None	0.7616567611694336
2.84	0.7181	None
2.84	0.6669	None
2.84	0.6056	None
2.84	0.5749	None
2.84	0.6827	None
2.84	0.7157	None
2.84	0.6805	None
2.84	0.6592	None
2.84	None	0.761682391166687
2.84	0.7541	None
2.84	0.5919	None
2.84	0.6349	None
2.84	0.7196	None
2.85	0.6216	None
2.85	0.5953	None
2.85	0.6203	None
2.85	0.6634	None
2.85	None	0.761541485786438
2.85	0.5925	None
2.85	0.7177	None
2.85	0.696	None
2.85	0.6375	None
2.85	0.661	None
2.85	0.7737	None
2.85	0.6035	None
2.85	0.6536	None
2.85	None	0.7619375586509705
2.85	0.6511	None
2.85	0.598	None
2.85	0.6347	None
2.85	0.8083	None
2.85	0.6978	None
2.85	0.6504	None
2.85	0.7104	None
2.85	0.6998	None
2.85	None	0.7612717747688293
2.85	0.627	None
2.86	0.6353	None
2.86	0.5588	None
2.86	0.5725	None
2.86	0.6825	None
2.86	0.7334	None
2.86	0.5683	None
2.86	0.6721	None
2.86	None	0.7614197134971619
2.86	0.733	None
2.86	0.6881	None
2.86	0.593	None
2.86	0.6231	None
2.86	0.7217	None
2.86	0.7193	None
2.86	0.7133	None
2.86	0.5879	None
2.86	None	0.7610338926315308
2.86	0.5843	None
2.86	0.7327	None
2.86	0.6153	None
2.86	0.5907	None
2.86	0.7589	None
2.86	0.6849	None
2.87	0.6817	None
2.87	0.5493	None
2.87	None	0.7609815001487732
2.87	0.5483	None
2.87	0.6236	None
2.87	0.6682	None
2.87	0.6781	None
2.87	0.7328	None
2.87	0.6214	None
2.87	0.6377	None
2.87	0.699	None
2.87	None	0.7611764073371887
2.87	0.529	None
2.87	0.6331	None
2.87	0.6545	None
2.87	0.6337	None
2.87	0.6538	None
2.87	0.5503	None
2.87	0.5904	None
2.87	0.57	None
2.87	None	0.7615118622779846
2.87	0.6372	None
2.87	0.6439	None
2.87	0.5981	None
2.88	0.5899	None
2.88	0.6523	None
2.88	0.6551	None
2.88	0.7078	None
2.88	0.6463	None
2.88	None	0.761952817440033
2.88	0.5507	None
2.88	0.6882	None
2.88	0.7173	None
2.88	0.5056	None
2.88	0.7261	None
2.88	0.7463	None
2.88	0.6526	None
2.88	0.6272	None
2.88	None	0.7617517113685608
2.88	0.6974	None
2.88	0.6705	None
2.88	0.6428	None
2.88	0.6528	None
2.88	0.5289	None
2.88	0.6359	None
2.88	0.5765	None
2.88	0.7238	None
2.88	None	0.760915994644165
2.88	0.7474	None
2.89	0.5793	None
2.89	0.6207	None
2.89	0.6831	None
2.89	0.7419	None
2.89	0.685	None
2.89	0.6568	None
2.89	0.638	None
2.89	None	0.7598370313644409
2.89	0.5415	None
2.89	0.7633	None
2.89	0.6911	None
2.89	0.6927	None
2.89	0.6653	None
2.89	0.7009	None
2.89	0.7126	None
2.89	0.7717	None
2.89	None	0.7602835297584534
2.89	0.6308	None
2.89	0.4849	None
2.89	0.6169	None
2.89	0.5972	None
2.89	0.5527	None
2.89	0.7328	None
2.9	0.6058	None
2.9	0.5746	None
2.9	None	0.7601298689842224
2.9	0.6724	None
2.9	0.6746	None
2.9	0.5795	None
2.9	0.5756	None
2.9	0.6769	None
2.9	0.6363	None
2.9	0.5878	None
2.9	0.6363	None
2.9	None	0.7594401240348816
2.9	0.6725	None
2.9	0.5564	None
2.9	0.6844	None
2.9	0.6389	None
2.9	0.6274	None
2.9	0.622	None
2.9	0.6978	None
2.9	0.5574	None
2.9	None	0.7589139342308044
2.9	0.6798	None
2.9	0.6295	None
2.9	0.7584	None
2.91	0.6847	None
2.91	0.6884	None
2.91	0.5229	None
2.91	0.5973	None
2.91	0.7191	None
2.91	None	0.7587511539459229
2.91	0.685	None
2.91	0.5318	None
2.91	0.6902	None
2.91	0.6102	None
2.91	0.5406	None
2.91	0.6272	None
2.91	0.6593	None
2.91	0.6432	None
2.91	None	0.7590347528457642
2.91	0.7071	None
2.91	0.66	None
2.91	0.5482	None
2.91	0.7202	None
2.91	0.6147	None
2.91	0.5993	None
2.91	0.5581	None
2.91	0.6442	None
2.91	None	0.7589271664619446
2.92	0.7195	None
2.92	0.6819	None
2.92	0.7067	None
2.92	0.672	None
2.92	0.5718	None
2.92	0.5784	None
2.92	0.6069	None
2.92	0.7504	None
2.92	None	0.7593470215797424
2.92	0.5941	None
2.92	0.5926	None
2.92	0.5876	None
2.92	0.64	None
2.92	0.7257	None
2.92	0.6264	None
2.92	0.5476	None
2.92	0.5989	None
2.92	None	0.7584264874458313
2.92	0.7095	None
2.92	0.6841	None
2.92	0.5427	None
2.92	0.698	None
2.92	0.6114	None
2.92	0.6274	None
2.93	0.6776	None
2.93	0.671	None
2.93	None	0.758761465549469
2.93	0.59	None
2.93	0.6484	None
2.93	0.6257	None
2.93	0.716	None
2.93	0.5683	None
2.93	0.6186	None
2.93	0.6794	None
2.93	0.7234	None
2.93	None	0.7587864995002747
2.93	0.5934	None
2.93	0.6195	None
2.93	0.6277	None
2.93	0.6052	None
2.93	0.6793	None
2.93	0.653	None
2.93	0.6587	None
2.93	0.6217	None
2.93	None	0.7582985162734985
2.93	0.5788	None
2.93	0.5476	None
2.93	0.5855	None
2.94	0.6724	None
2.94	0.6462	None
2.94	0.5801	None
2.94	0.6716	None
2.94	0.6527	None
2.94	None	0.7584928870201111
2.94	0.6821	None
2.94	0.5995	None
2.94	0.7197	None
2.94	0.6609	None
2.94	0.6655	None
2.94	0.6558	None
2.94	0.6547	None
2.94	0.5942	None
2.94	None	0.758250892162323
2.94	0.7128	None
2.94	0.687	None
2.94	0.6334	None
2.94	0.5938	None
2.94	0.7476	None
2.94	0.6804	None
2.94	0.5973	None
2.94	0.5979	None
2.94	None	0.7583515048027039
2.95	0.684	None
2.95	0.5905	None
2.95	0.6552	None
2.95	0.6807	None
2.95	0.6194	None
2.95	0.5494	None
2.95	0.6089	None
2.95	0.5191	None
2.95	None	0.7582145929336548
2.95	0.6101	None
2.95	0.7033	None
2.95	0.6708	None
2.95	0.6561	None
2.95	0.6006	None
2.95	0.5389	None
2.95	0.6948	None
2.95	0.6581	None
2.95	None	0.7583332061767578
2.95	0.6846	None
2.95	0.5969	None
2.95	0.6193	None
2.95	0.6343	None
2.95	0.569	None
2.95	0.5969	None
2.96	0.577	None
2.96	0.6192	None
2.96	None	0.7583523988723755
2.96	0.5341	None
2.96	0.6799	None
2.96	0.7061	None
2.96	0.6597	None
2.96	0.7197	None
2.96	0.5626	None
2.96	0.6624	None
2.96	0.641	None
2.96	None	0.7583224177360535
2.96	0.5473	None
2.96	0.7776	None
2.96	0.5948	None
2.96	0.5404	None
2.96	0.6063	None
2.96	0.7157	None
2.96	0.608	None
2.96	0.6424	None
2.96	None	0.758281946182251
2.96	0.6502	None
2.96	0.6412	None
2.96	0.625	None
2.97	0.5701	None
2.97	0.7035	None
2.97	0.6972	None
2.97	0.6474	None
2.97	0.7575	None
2.97	None	0.7581478953361511
2.97	0.7566	None
2.97	0.6374	None
2.97	0.6526	None
2.97	0.68	None
2.97	0.5643	None
2.97	0.6655	None
2.97	0.6404	None
2.97	0.6892	None
2.97	None	0.7579807639122009
2.97	0.6523	None
2.97	0.694	None
2.97	0.6951	None
2.97	0.6277	None
2.97	0.7426	None
2.97	0.7087	None
2.97	0.6445	None
2.97	0.6881	None
2.97	None	0.7577323913574219
2.98	0.6348	None
2.98	0.6054	None
2.98	0.6974	None
2.98	0.5945	None
2.98	0.6456	None
2.98	0.7215	None
2.98	0.5742	None
2.98	0.4938	None
2.98	None	0.7578168511390686
2.98	0.6612	None
2.98	0.4583	None
2.98	0.6416	None
2.98	0.6986	None
2.98	0.6464	None
2.98	0.5678	None
2.98	0.733	None
2.98	0.6689	None
2.98	None	0.7579038739204407
2.98	0.6432	None
2.98	0.7007	None
2.98	0.6025	None
2.98	0.7233	None
2.98	0.6134	None
2.99	0.6734	None
2.99	0.6541	None
2.99	0.6357	None
2.99	None	0.7578840851783752
2.99	0.6698	None
2.99	0.6332	None
2.99	0.5564	None
2.99	0.6142	None
2.99	0.5574	None
2.99	0.6236	None
2.99	0.7216	None
2.99	0.6624	None
2.99	None	0.7577788233757019
2.99	0.6548	None
2.99	0.699	None
2.99	0.6071	None
2.99	0.5583	None
2.99	0.7234	None
2.99	0.4667	None
2.99	0.6541	None
2.99	0.5931	None
2.99	None	0.7577821016311646
2.99	0.7111	None
2.99	0.6035	None
2.99	0.6729	None
3.0	0.6755	None
3.0	0.5959	None
3.0	0.5342	None
3.0	0.5673	None
3.0	0.6281	None
3.0	None	0.7577475309371948
3.0	0.616	None
3.0	0.6459	None
3.0	0.6843	None
3.0	0.5349	None
3.0	0.6878	None
3.0	None	None
